code,label,source,n_pairs,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,stability,subsample_lo,subsample_hi,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
C2_severe_liver_disease_mean_glucose_vital_mean_high,Cluster 2 | severe liver disease > 0 and glucose vital mean > mediana_cluster (121),comorb_lab_vital,233,0.5278969957081545,0.45064377682403434,0.07725321888412018,-0.017274678111587977,0.17178111587982822,0.12718204488778054,1.0,0.03225806451612903,0.12365591397849462,8.545493562231758,8.2,0.21428116251109874,7.73,-1.73,17.18,7.73,False
C1_congestive_heart_failure_mean_bilirubin_total_min_high,Cluster 1 | congestive heart failure > 0 and bilirubin total min > mediana_cluster (0.7),comorb_lab_vital,130,0.6692307692307692,0.5923076923076923,0.07692307692307693,-0.03076923076923077,0.20019230769230753,0.2892768079800499,0.988,0.009615384615384616,0.1346153846153846,7.618461538461539,7.4,0.40657711476873903,7.69,-3.08,20.02,7.69,False
C1_renal_disease_mean_resp_rate_min_high,Cluster 1 | renal disease > 0 and resp rate min > mediana_cluster (12),comorb_lab_vital,352,0.6107954545454546,0.5340909090909091,0.07670454545454546,0.0027698863636363676,0.14772727272727273,0.06234413965087282,1.0,0.0425531914893617,0.11702127659574468,7.375568181818181,7.2,0.11736996341633228,7.67,0.28,14.77,7.67,False
C2_renal_disease_mean_creatinine_max_high_hb_med,Cluster 2 | renal disease > 0 and creatinine max > mediana_cluster (0.9) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,704,0.47017045454545453,0.3934659090909091,0.07670454545454546,0.028373579545454546,0.12926136363636365,0.012468827930174564,1.0,0.04835701598579041,0.10301953818827708,7.221022727272728,7.2,0.028857264016246435,7.67,2.84,12.93,7.67,True
C1_renal_disease_mean_platelets_median_high_hb_med,Cluster 1 | renal disease > 0 and platelets median > mediana_cluster (178) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,196,0.6020408163265306,0.5255102040816326,0.07653061224489796,-0.025510204081632654,0.17869897959183662,0.16458852867830423,1.0,0.025477707006369428,0.12101910828025478,6.689285714285714,6.8,0.2635370559031455,7.65,-2.55,17.87,7.65,False
C2_cerebrovascular_disease_mean_platelets_slope_high,Cluster 2 | cerebrovascular disease > 0 and platelets slope > mediana_cluster (-0.0704),comorb_lab_vital,327,0.4892966360856269,0.41284403669724773,0.0764525993883792,-7.645259938837486e-05,0.14074923547400606,0.04987531172069826,1.0,0.03435114503816794,0.10982824427480918,10.462691131498472,9.2,0.09729128854392619,7.65,-0.01,14.07,7.65,False
C2_diabetes_without_cc_mean_spo2_std_high_hb_med,Cluster 2 | diabetes without cc > 0 and spo2 std > mediana_cluster (0.894) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,458,0.4519650655021834,0.37554585152838427,0.07641921397379912,0.013045851528384281,0.13105895196506545,0.02743142144638404,1.0,0.044330601092896174,0.11475409836065574,7.387117903930132,7.4,0.05723560297568315,7.64,1.3,13.11,7.64,False
C1_severe_liver_disease_mean_dbp_slope_high,Cluster 1 | severe liver disease > 0 and dbp slope > mediana_cluster (-0.00192),comorb_lab_vital,131,0.648854961832061,0.5725190839694656,0.07633587786259542,-0.03816793893129771,0.19103053435114487,0.3341645885286783,0.984,0.01904761904761905,0.13333333333333333,7.368702290076335,7.0,0.4568969281864463,7.63,-3.82,19.1,7.63,False
C1_congestive_heart_failure_mean_spo2_slope_high_hb_med,Cluster 1 | congestive heart failure > 0 and spo2 slope > mediana_cluster (-6.08e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,223,0.5695067264573991,0.49327354260089684,0.07623318385650224,-0.013452914798206279,0.17937219730941703,0.15211970074812967,0.996,0.028089887640449437,0.11797752808988764,6.69237668161435,6.8,0.24839799236086996,7.62,-1.35,17.94,7.62,False
C2_renal_disease_mean_lactate_median_high_hb_med,Cluster 2 | renal disease > 0 and lactate median > mediana_cluster (1.2) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,407,0.3857493857493858,0.4619164619164619,-0.07616707616707617,-0.13777641277641275,-0.004914004914004914,0.03740648379052369,1.0,-0.10429447852760736,-0.046012269938650305,7.417444717444717,7.5,0.07519311477404052,-7.62,-13.78,-0.49,7.62,False
C2_diabetes_with_cc_mean_potassium_std_high_hb_med,Cluster 2 | diabetes with cc > 0 and potassium std > mediana_cluster (0.0653) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,263,0.46387832699619774,0.38783269961977185,0.07604562737642585,-0.0038973384030418197,0.14838403041825085,0.1371571072319202,1.0,0.03440476190476191,0.11904761904761904,7.1254752851711025,7.1,0.22849249700006022,7.6,-0.39,14.84,7.6,False
C2_congestive_heart_failure_mean_potassium_std_high,Cluster 2 | congestive heart failure > 0 and potassium std > mediana_cluster (0.0653),comorb_lab_vital,949,0.48261327713382507,0.4067439409905163,0.07586933614330875,0.03263962065331928,0.11699157007376183,0.0024937655860349127,1.0,0.054314888010540185,0.09983530961791831,8.121812434141201,7.8,0.007232651509057269,7.59,3.26,11.7,7.59,True
C2_congestive_heart_failure_mean_potassium_std_high_hb_med,Cluster 2 | congestive heart failure > 0 and potassium std > mediana_cluster (0.0653) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,673,0.487369985141159,0.4115898959881129,0.07578008915304606,0.025222882615156022,0.13224368499257058,0.012468827930174564,1.0,0.05018587360594796,0.10552973977695168,7.2964338781575035,7.3,0.028857264016246435,7.58,2.52,13.22,7.58,True
C2_congestive_heart_failure_mean_platelets_mean_high,Cluster 2 | congestive heart failure > 0 and platelets mean > mediana_cluster (221),comorb_lab_vital,899,0.5005561735261401,0.42491657397107896,0.07563959955506118,0.031117908787541712,0.12235817575083426,0.0024937655860349127,1.0,0.05069541029207232,0.09982614742698193,10.313236929922136,9.2,0.007232651509057269,7.56,3.11,12.24,7.56,True
C2_congestive_heart_failure_mean_platelets_pre_mean_high,Cluster 2 | congestive heart failure > 0 and platelets pre mean > mediana_cluster (221),comorb_lab_vital,899,0.5005561735261401,0.42491657397107896,0.07563959955506118,0.03337041156840934,0.12013348164627363,0.0024937655860349127,1.0,0.054242002781641166,0.09596662030598054,10.313236929922136,9.2,0.007232651509057269,7.56,3.34,12.01,7.56,True
C2_renal_disease_mean_creatinine_slope_high_hb_med,Cluster 2 | renal disease > 0 and creatinine slope > mediana_cluster (0) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,688,0.4694767441860465,0.3938953488372093,0.0755813953488372,0.021729651162790704,0.12354651162790697,0.012468827930174564,1.0,0.0495,0.10140909090909092,7.214389534883721,7.2,0.028857264016246435,7.56,2.17,12.35,7.56,True
C2_renal_disease_mean_sbp_min_high_hb_med,Cluster 2 | renal disease > 0 and sbp min > mediana_cluster (98) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,410,0.4,0.47560975609756095,-0.07560975609756097,-0.14152439024390243,-0.009695121951219568,0.04488778054862843,1.0,-0.10670731707317073,-0.042682926829268296,7.228292682926828,7.25,0.08872887734029351,-7.56,-14.15,-0.97,7.56,False
C2_congestive_heart_failure_mean_temperature_min_high_hb_med,Cluster 2 | congestive heart failure > 0 and temperature min > mediana_cluster (36.7) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,503,0.37773359840954274,0.4532803180914513,-0.07554671968190854,-0.13722664015904573,-0.009840954274353967,0.0199501246882793,1.0,-0.10889303482587065,-0.04340796019900495,7.366401590457257,7.4,0.04342774757896162,-7.55,-13.72,-0.98,7.55,True
C1_congestive_heart_failure_mean_spo2_median_high_hb_med,Cluster 1 | congestive heart failure > 0 and spo2 median > mediana_cluster (98) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,146,0.6164383561643836,0.541095890410959,0.07534246575342465,-0.04794520547945205,0.18510273972602723,0.3266832917705736,0.996,0.02564102564102564,0.13675213675213677,6.703424657534247,6.8,0.4493599103770477,7.53,-4.79,18.51,7.53,False
C1_diabetes_without_cc_mean_glucose_vital_min_high_hb_med,Cluster 1 | diabetes without cc > 0 and glucose vital min > mediana_cluster (90) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,146,0.541095890410959,0.6164383561643836,-0.07534246575342465,-0.18493150684931506,0.02054794520547945,0.2194513715710723,0.992,-0.1282051282051282,-0.017094017094017096,6.769863013698631,6.8,0.3276860691753254,-7.53,-18.49,2.05,7.53,False
C1_diabetes_without_cc_mean_heart_rate_slope_high,Cluster 1 | diabetes without cc > 0 and heart rate slope > mediana_cluster (-3.75e-05),comorb_lab_vital,359,0.4623955431754875,0.5376044568245125,-0.07520891364902507,-0.1477019498607242,-0.008356545961002786,0.06982543640897755,1.0,-0.11149825783972125,-0.03484320557491289,7.6008356545961,7.4,0.12907917123080148,-7.52,-14.77,-0.84,7.52,False
C1_diabetes_without_cc_mean_temperature_median_high,Cluster 1 | diabetes without cc > 0 and temperature median > mediana_cluster (37),comorb_lab_vital,266,0.424812030075188,0.5,-0.07518796992481203,-0.16174812030075186,0.011278195488721804,0.13216957605985039,1.0,-0.107981220657277,-0.03286384976525822,7.471052631578948,7.25,0.22142695210026883,-7.52,-16.17,1.13,7.52,False
C2_cerebrovascular_disease_mean_mbp_max_high_hb_med,Cluster 2 | cerebrovascular disease > 0 and mbp max > mediana_cluster (93) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,133,0.47368421052631576,0.39849624060150374,0.07518796992481203,-0.05263157894736842,0.1808270676691726,0.26184538653366585,0.992,0.018867924528301886,0.14150943396226415,7.250375939849625,7.2,0.3749494506975804,7.52,-5.26,18.08,7.52,False
C2_cerebrovascular_disease_mean_spo2_std_high_hb_med,Cluster 2 | cerebrovascular disease > 0 and spo2 std > mediana_cluster (0.894) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,213,0.4788732394366197,0.40375586854460094,0.07511737089201878,-0.028286384976525816,0.1643192488262911,0.1546134663341646,1.0,0.03529411764705882,0.11764705882352941,7.228638497652582,7.3,0.2512257144652061,7.51,-2.83,16.43,7.51,False
C2_renal_disease_mean_creatinine_max_high,Cluster 2 | renal disease > 0 and creatinine max > mediana_cluster (0.9),comorb_lab_vital,945,0.473015873015873,0.3978835978835979,0.07513227513227513,0.02851851851851852,0.11957671957671957,0.0024937655860349127,1.0,0.05555555555555555,0.09758597883597883,7.955767195767194,7.6,0.007232651509057269,7.51,2.85,11.96,7.51,True
C1_cerebrovascular_disease_mean_creatinine_mean_high,Cluster 1 | cerebrovascular disease > 0 and creatinine mean > mediana_cluster (1.08),comorb_lab_vital,227,0.6211453744493393,0.5462555066079295,0.07488986784140969,-0.008920704845814972,0.17191629955947127,0.1396508728179551,1.0,0.03296703296703297,0.12087912087912088,7.29295154185022,7.0,0.23160656213016922,7.49,-0.89,17.19,7.49,False
C1_cerebrovascular_disease_mean_creatinine_pre_mean_high,Cluster 1 | cerebrovascular disease > 0 and creatinine pre mean > mediana_cluster (1.08),comorb_lab_vital,227,0.6211453744493393,0.5462555066079295,0.07488986784140969,-0.03524229074889868,0.16740088105726872,0.14713216957605985,1.0,0.03296703296703297,0.12513736263736266,7.29295154185022,7.0,0.24185105104275323,7.49,-3.52,16.74,7.49,False
C1_diabetes_with_cc_mean_sbp_mean_high,Cluster 1 | diabetes with cc > 0 and sbp mean > mediana_cluster (112),comorb_lab_vital,187,0.49732620320855614,0.5721925133689839,-0.0748663101604278,-0.17647058823529413,0.016042780748663103,0.18952618453865336,0.996,-0.12,-0.02666666666666667,7.202139037433156,7.0,0.29333551879300185,-7.49,-17.65,1.6,7.49,False
C1_diabetes_with_cc_mean_sbp_pre_mean_high,Cluster 1 | diabetes with cc > 0 and sbp pre mean > mediana_cluster (112),comorb_lab_vital,187,0.49732620320855614,0.5721925133689839,-0.0748663101604278,-0.18716577540106952,0.03208556149732621,0.1970074812967581,1.0,-0.12666666666666668,-0.02666666666666667,7.202139037433156,7.0,0.30145497524882997,-7.49,-18.72,3.21,7.49,False
C2_congestive_heart_failure_mean_platelets_min_high_hb_med,Cluster 2 | congestive heart failure > 0 and platelets min > mediana_cluster (170) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,375,0.4746666666666667,0.4,0.07466666666666667,0.0,0.1440666666666666,0.06483790523690773,1.0,0.04,0.11591666666666668,7.341866666666666,7.3,0.12121869239943618,7.47,0.0,14.41,7.47,False
C2_diabetes_without_cc_mean_resp_rate_min_high_hb_med,Cluster 2 | diabetes without cc > 0 and resp rate min > mediana_cluster (14.5) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,375,0.424,0.49866666666666665,-0.07466666666666667,-0.15206666666666666,-0.007933333333333395,0.04738154613466334,1.0,-0.10666666666666667,-0.03741666666666665,7.2496,7.3,0.09316172788704184,-7.47,-15.21,-0.79,7.47,False
C1_congestive_heart_failure_mean_heart_rate_slope_high_hb_med,Cluster 1 | congestive heart failure > 0 and heart rate slope > mediana_cluster (-3.75e-05) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,228,0.6008771929824561,0.5263157894736842,0.07456140350877193,-0.008881578947368414,0.15800438596491218,0.1172069825436409,1.0,0.03420329670329671,0.12087912087912088,6.761403508771929,6.8,0.1996286551130784,7.46,-0.89,15.8,7.46,False
C2_diabetes_with_cc_mean_hemoglobin_std_high,Cluster 2 | diabetes with cc > 0 and hemoglobin std > mediana_cluster (1.7),comorb_lab_vital,402,0.3805970149253731,0.4552238805970149,-0.07462686567164178,-0.1368781094527363,-0.009888059701492594,0.017456359102244388,1.0,-0.11420807453416149,-0.046583850931677016,7.435572139303482,7.4,0.038767228634999325,-7.46,-13.69,-0.99,7.46,True
C2_diabetes_without_cc_mean_platelets_max_high_hb_med,Cluster 2 | diabetes without cc > 0 and platelets max > mediana_cluster (250) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,161,0.5217391304347826,0.4472049689440994,0.07453416149068323,-0.043478260869565216,0.18633540372670807,0.22942643391521197,1.0,0.023255813953488372,0.13178294573643412,7.331677018633541,7.4,0.34001410061260434,7.45,-4.35,18.63,7.45,False
C2_renal_disease_mean_lactate_mean_high,Cluster 2 | renal disease > 0 and lactate mean > mediana_cluster (1.34),comorb_lab_vital,725,0.3986206896551724,0.4731034482758621,-0.07448275862068965,-0.1186551724137931,-0.02482758620689655,0.012468827930174564,1.0,-0.10133620689655172,-0.05172413793103448,8.298206896551726,7.9,0.028857264016246435,-7.45,-11.87,-2.48,7.45,True
C2_renal_disease_mean_lactate_pre_mean_high,Cluster 2 | renal disease > 0 and lactate pre mean > mediana_cluster (1.34),comorb_lab_vital,725,0.3986206896551724,0.4731034482758621,-0.07448275862068965,-0.12155172413793103,-0.023413793103448308,0.007481296758104738,1.0,-0.09961206896551725,-0.0507758620689655,8.298206896551726,7.9,0.018700090548691456,-7.45,-12.16,-2.34,7.45,True
C1_cerebrovascular_disease_mean_sodium_mean_high,Cluster 1 | cerebrovascular disease > 0 and sodium mean > mediana_cluster (138),comorb_lab_vital,296,0.5540540540540541,0.4797297297297297,0.07432432432432433,-0.006756756756756757,0.17229729729729729,0.08229426433915212,1.0,0.026265822784810128,0.12236286919831224,7.483445945945947,7.15,0.14870102453974685,7.43,-0.68,17.23,7.43,False
C2_diabetes_without_cc_mean_spo2_slope_high_hb_med,Cluster 2 | diabetes without cc > 0 and spo2 slope > mediana_cluster (0.00052) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,459,0.35947712418300654,0.4335511982570806,-0.07407407407407407,-0.13295206971677562,-0.013017429193899832,0.02743142144638404,1.0,-0.10354223433242507,-0.043596730245231606,7.378431372549019,7.4,0.05723560297568315,-7.41,-13.3,-1.3,7.41,False
C2_diabetes_with_cc_mean_platelets_std_high,Cluster 2 | diabetes with cc > 0 and platelets std > mediana_cluster (30.9),comorb_lab_vital,324,0.37962962962962965,0.4537037037037037,-0.07407407407407407,-0.15123456790123457,0.0030864197530864196,0.05236907730673317,1.0,-0.11196911196911197,-0.03947876447876446,7.649382716049383,7.4,0.10135619854473404,-7.41,-15.12,0.31,7.41,False
C2_congestive_heart_failure_mean_creatinine_mean_high,Cluster 2 | congestive heart failure > 0 and creatinine mean > mediana_cluster (0.9),comorb_lab_vital,1017,0.5034414945919371,0.4296951819075713,0.07374631268436578,0.028490658800393313,0.11504424778761062,0.004987531172069825,1.0,0.05405405405405406,0.0945945945945946,8.787118977384464,8.0,0.01315378221113882,7.37,2.85,11.5,7.37,True
C2_congestive_heart_failure_mean_creatinine_pre_mean_high,Cluster 2 | congestive heart failure > 0 and creatinine pre mean > mediana_cluster (0.9),comorb_lab_vital,1017,0.5034414945919371,0.4296951819075713,0.07374631268436578,0.028515240904621434,0.11804326450344145,0.0024937655860349127,1.0,0.049416461916461915,0.09582309582309582,8.787118977384464,8.0,0.007232651509057269,7.37,2.85,11.8,7.37,True
C2_diabetes_without_cc_mean_glucose_lab_max_high,Cluster 2 | diabetes without cc > 0 and glucose lab max > mediana_cluster (90),comorb_lab_vital,678,0.47935103244837757,0.4056047197640118,0.07374631268436578,0.020612094395280237,0.12393067846607667,0.012468827930174564,1.0,0.046125461254612546,0.09921586715867159,8.233185840707964,7.9,0.028857264016246435,7.37,2.06,12.39,7.37,True
C2_severe_liver_disease_mean_spo2_mean_high,Cluster 2 | severe liver disease > 0 and spo2 mean > mediana_cluster (98.1),comorb_lab_vital,299,0.5217391304347826,0.44816053511705684,0.07357859531772576,-0.0033444816053511705,0.1505016722408027,0.08229426433915212,1.0,0.03347280334728033,0.11297071129707113,9.676923076923078,8.9,0.14870102453974685,7.36,-0.33,15.05,7.36,False
C2_severe_liver_disease_mean_spo2_pre_mean_high,Cluster 2 | severe liver disease > 0 and spo2 pre mean > mediana_cluster (98.1),comorb_lab_vital,299,0.5217391304347826,0.44816053511705684,0.07357859531772576,-0.006772575250836115,0.14715719063545152,0.07481296758104738,1.0,0.03347280334728033,0.11715481171548117,9.676923076923078,8.9,0.13718793251728528,7.36,-0.68,14.72,7.36,False
C1_cerebrovascular_disease_mean_creatinine_mean_high_hb_med,Cluster 1 | cerebrovascular disease > 0 and creatinine mean > mediana_cluster (1.08) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,136,0.6323529411764706,0.5588235294117647,0.07352941176470588,-0.04430147058823529,0.17647058823529413,0.2892768079800499,0.988,0.01834862385321101,0.12844036697247707,6.613970588235294,6.7,0.40657711476873903,7.35,-4.43,17.65,7.35,False
