code,label,n_conditions,features_used,axes_used,n_axes,n_pairs,prevalence,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,score,hb_mean,hb_p50,feature,feature_base,axis,op,thr,q
R349,mbp_mean > q0.80 (91.9),1,mbp_mean,"perfusion,perfusion",1,2531,0.2,0.2884235480047412,0.4401422362702489,-0.15171868826550772,-0.17790125296976816,-0.12553612356124727,6.806014429914222e-30,76.32822302003038,10.883721849071513,11.0,mbp_mean,mbp,perfusion,>,91.90125,0.8
R357,mbp_min > q0.80 (77),1,mbp_min,"perfusion,perfusion",1,2503,0.197787435796128,0.2908509788254095,0.4410707151418298,-0.15021973631642033,-0.17658130166567793,-0.12385817096716274,5.78687578675626e-29,75.1549205674346,11.409348781462244,14.0,mbp_min,mbp,perfusion,>,77.0,0.8
R319,lymphocytes_abs_max > q0.80 (2),1,lymphocytes_abs_max,"other,other",1,677,0.05349664164361912,0.19054652880354506,0.47858197932053176,-0.2880354505169867,-0.33590221148110777,-0.2401686895528656,4.182247967595408e-32,74.94458809734857,7.722156573116691,7.5,lymphocytes_abs_max,lymphocytes_abs,other,>,2.0,0.8
R318,lymphocytes_abs_max > q0.65 (2),1,lymphocytes_abs_max,"other,other",1,677,0.05349664164361912,0.19054652880354506,0.47858197932053176,-0.2880354505169867,-0.33590221148110777,-0.2401686895528656,4.182247967595408e-32,74.94458809734857,7.722156573116691,7.5,lymphocytes_abs_max,lymphocytes_abs,other,>,2.0,0.65
R317,lymphocytes_abs_max > q0.50 (2),1,lymphocytes_abs_max,"other,other",1,677,0.05349664164361912,0.19054652880354506,0.47858197932053176,-0.2880354505169867,-0.33590221148110777,-0.2401686895528656,4.182247967595408e-32,74.94458809734857,7.722156573116691,7.5,lymphocytes_abs_max,lymphocytes_abs,other,>,2.0,0.5
R316,lymphocytes_abs_max > q0.35 (2),1,lymphocytes_abs_max,"other,other",1,677,0.05349664164361912,0.19054652880354506,0.47858197932053176,-0.2880354505169867,-0.33590221148110777,-0.2401686895528656,4.182247967595408e-32,74.94458809734857,7.722156573116691,7.5,lymphocytes_abs_max,lymphocytes_abs,other,>,2.0,0.35
R315,lymphocytes_abs_max > q0.20 (2),1,lymphocytes_abs_max,"other,other",1,677,0.05349664164361912,0.19054652880354506,0.47858197932053176,-0.2880354505169867,-0.33590221148110777,-0.2401686895528656,4.182247967595408e-32,74.94458809734857,7.722156573116691,7.5,lymphocytes_abs_max,lymphocytes_abs,other,>,2.0,0.2
R156,dbp_delta <= q0.20 (-15.53),1,dbp_delta,"perfusion,perfusion",1,2532,0.2000790201501383,0.3068720379146919,0.45537124802527645,-0.14849921011058453,-0.17493778102080856,-0.12206063920036052,3.4636921822286207e-28,74.72329155061345,10.350789889415482,9.3,dbp_delta,dbp,perfusion,<=,-15.529982668977468,0.2
R472,resp_rate_max <= q0.20 (17),1,resp_rate_max,"respiratory,respiratory",1,2870,0.2267878308968787,0.29581881533101045,0.4331010452961672,-0.13728222996515677,-0.161929221274109,-0.11263523865620453,9.551763424081564e-28,73.54535920523588,10.732857142857144,10.1,resp_rate_max,resp_rate,respiratory,<=,17.0,0.2
R174,dbp_min > q0.65 (53),1,dbp_min,"perfusion,perfusion",1,4242,0.33520347688660607,0.31541725601131543,0.42833569071192834,-0.11291843470061291,-0.13334634216493843,-0.0924905272362874,2.3701579316199776e-27,73.54449688562264,10.749292786421499,10.4,dbp_min,dbp,perfusion,>,53.0,0.65
R626,temperature_std <= q0.20 (0),1,temperature_std,"metabolic,metabolic",1,2977,0.23524298696167523,0.2955995969096406,0.4299630500503863,-0.13436345314074571,-0.15854960877183577,-0.11017729750965566,1.3069261353410545e-27,73.31124146834391,10.510513940208265,9.5,temperature_std,temperature,metabolic,<=,0.0,0.2
R535,sbp_std <= q0.20 (5.413),1,sbp_std,"perfusion,perfusion",1,2531,0.2,0.29672066376926115,0.43974713551955746,-0.1430264717502963,-0.16930724723303625,-0.11674569626755638,1.4554653935469616e-26,71.9552519095078,11.318609245357568,14.0,sbp_std,sbp,perfusion,<=,5.41309698323591,0.2
R8,alkaline_phosphatase_mean > q0.65 (75),1,alkaline_phosphatase_mean,"other,other",1,2289,0.18087712366653497,0.601135867190913,0.4521625163826999,0.14897335080821317,0.12037026017267068,0.17757644144375567,1.821022346638668e-24,71.2740574301763,7.643294014853648,7.3,alkaline_phosphatase_mean,alkaline_phosphatase,other,>,75.0,0.65
R9,alkaline_phosphatase_mean > q0.80 (75),1,alkaline_phosphatase_mean,"other,other",1,2289,0.18087712366653497,0.601135867190913,0.4521625163826999,0.14897335080821317,0.12037026017267068,0.17757644144375567,1.821022346638668e-24,71.2740574301763,7.643294014853648,7.3,alkaline_phosphatase_mean,alkaline_phosphatase,other,>,75.0,0.8
R5,alkaline_phosphatase_mean > q0.20 (75),1,alkaline_phosphatase_mean,"other,other",1,2289,0.18087712366653497,0.601135867190913,0.4521625163826999,0.14897335080821317,0.12037026017267068,0.17757644144375567,1.821022346638668e-24,71.2740574301763,7.643294014853648,7.3,alkaline_phosphatase_mean,alkaline_phosphatase,other,>,75.0,0.2
R6,alkaline_phosphatase_mean > q0.35 (75),1,alkaline_phosphatase_mean,"other,other",1,2289,0.18087712366653497,0.601135867190913,0.4521625163826999,0.14897335080821317,0.12037026017267068,0.17757644144375567,1.821022346638668e-24,71.2740574301763,7.643294014853648,7.3,alkaline_phosphatase_mean,alkaline_phosphatase,other,>,75.0,0.35
R7,alkaline_phosphatase_mean > q0.50 (75),1,alkaline_phosphatase_mean,"other,other",1,2289,0.18087712366653497,0.601135867190913,0.4521625163826999,0.14897335080821317,0.12037026017267068,0.17757644144375567,1.821022346638668e-24,71.2740574301763,7.643294014853648,7.3,alkaline_phosphatase_mean,alkaline_phosphatase,other,>,75.0,0.5
R288,lactate_std > q0.65 (0.3523),1,lactate_std,"perfusion,perfusion",1,4429,0.34998024496246544,0.34612779408444344,0.4526981259878076,-0.10657033190336418,-0.126848641072143,-0.08629202273458536,7.005552330122631e-25,70.92333653910248,8.557100925716865,8.1,lactate_std,lactate,perfusion,>,0.3522799083405622,0.65
R175,dbp_min > q0.80 (62),1,dbp_min,"perfusion,perfusion",1,2426,0.19170288423548004,0.29348722176422093,0.4373454245671888,-0.14385820280296785,-0.17065385318301476,-0.11706255242292093,6.791323907005923e-26,70.85655423334936,11.478029678483098,14.0,dbp_min,dbp,perfusion,>,62.0,0.8
R137,creatinine_median <= q0.20 (0.8),1,creatinine_median,"organ_failure,organ_failure",1,2625,0.2074278941129988,0.2834285714285714,0.4217142857142857,-0.1382857142857143,-0.16386154287444235,-0.11270988569698623,3.0603223128439735e-26,70.85034529606351,8.15272380952381,7.9,creatinine_median,creatinine,organ_failure,<=,0.8,0.2
R625,temperature_min > q0.65 (36.89),1,temperature_min,"metabolic,metabolic",1,4397,0.3474516001580403,0.3206731862633614,0.42733682055947236,-0.10666363429611098,-0.12676672323561763,-0.08656054535660433,2.494132741434594e-25,70.72852641252753,10.094496247441437,9.0,temperature_min,temperature,metabolic,>,36.89,0.65
R132,creatinine_max > q0.80 (1.6),1,creatinine_max,"organ_failure,organ_failure",1,2511,0.1984195969972343,0.5882118677817603,0.4472321784149741,0.14097968936678618,0.11361567045344736,0.168343708280125,5.64154003707454e-24,70.64475213053147,7.75252887295898,7.3,creatinine_max,creatinine,organ_failure,>,1.6,0.8
